TUITIONFEE_IN,TUITIONFEE_OUT,GRAD_DEBT_MDN,RET_FT4,C100_4,PCTPELL,UGDS,MD_EARN_WNE_P10,REGION_Mid East,REGION_Great Lakes,REGION_Plains,REGION_Southeast,REGION_Southwest,REGION_Rocky Mountains,REGION_Far West,REGION_Outlying Areas,LOCALE_City: Midsize,LOCALE_City: Small,LOCALE_Suburb: Large,LOCALE_Suburb: Midsize,LOCALE_Suburb: Small,LOCALE_Town: Fringe,LOCALE_Town: Distant,LOCALE_Town: Remote,LOCALE_Rural: Fringe,LOCALE_Rural: Distant,LOCALE_Rural: Remote,CONTROL_Private Non-Profit,CONTROL_Private For-Profit
0.3521665129329939,-0.03619987364724591,1.865709877000817,-0.5220349704335382,-1.782784953702036,0.4176,0.399408801628227,39008.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1952462332647922,1.1832169640321022,1.865709877000817,0.5786935690928983,-0.23107427012741574,0.245,-0.17942251833497216,71958.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.961812197980263,0.8455817603275662,0.049732180338658276,0.6854310135513602,0.29908515550661247,0.3465,0.12800335552094583,66677.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.056671089234069,0.9827841225821841,0.2028335000932369,0.7919826004125539,0.6102328526023669,0.2601,0.2356283484104488,56778.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.8332574663137203,0.659642280848878,0.7134824141527155,0.0018189017984026664,-0.03975367968018821,0.4096,0.9380587421620704,61504.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.354164132599642,1.4130732369137247,0.9321652443509475,-1.304376568818042,-0.2084178844165598,0.2474,-0.7721780645225588,49414.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1690909160011902,1.1453863372278785,-0.3120163648131662,0.46181465371545516,1.1685868915654603,0.3016,-0.0594925207662075,68712.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.9282988347250133,0.1648244816244348,-1.0516171000300254,1.46415751083049,0.8992276392252846,0.1832,1.7670151733749444,90768.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.430310146643584,-0.75190983602477,-1.4950508005387133,0.401901729417893,-0.78892483385249,0.612,0.9657548217588962,59009.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.4072080343765272,-0.7387055598391105,-2.2092124445158636,0.43403267890809527,-0.8896198814562942,0.5531,1.0034629969162383,63188.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.4340785966433565,-0.7540510573393244,-1.9349837086749644,0.2523322787532663,-0.9731967709674514,0.5713,1.5094242029254548,59977.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.4771523017088106,-0.7782736780491578,-1.6350824954361938,0.9901843048969019,-0.713403548149637,0.4603,1.86666383664741,71902.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.365890662233459,-0.7147557296014664,-1.5062533361305117,0.6840323148798249,-0.512013452942029,0.4008,1.3529374594049093,64172.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1.5484888581160228,-0.817378365441094,-2.146898340286485,-0.6478686854065195,-1.286358369015282,0.6104,1.3261728862886015,57162.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.5649869462460921,-0.8262438940392745,-1.9839948018890825,0.26245428950559524,-0.935436128116025,0.5573,1.7494650958279871,61244.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.5467328533378686,-0.8164308198153026,-2.1602013513017453,0.773243472630641,-0.35492917868009477,0.4714,2.2150732700154676,62951.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.5502471012692607,-0.8183263613142877,-1.5081204253958116,0.31942237681352903,-1.2868618442533009,0.4357,1.1661612436777455,71401.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.5594656288131152,-0.8232843383297702,-2.0344062120521755,0.794756444547687,-0.26933838821686124,0.4932,2.1491757136526517,64403.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
