TUITIONFEE_IN,TUITIONFEE_OUT,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,ST_FIPS,REGION,LOCALE,BOOKSUPPLY,ROOMBOARD_ON,OTHEREXPENSE_ON,ROOMBOARD_OFF,OTHEREXPENSE_OFF,OTHEREXPENSE_FAM,CONTROL,PREDDEG,ADM_RATE,UGDS,LOCALE2,PCTPELL,PCTFLOAN,ENDOWBEGIN,ENDOWEND,STUFACR,SAT_AVG,C150_4,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,RPY_1YR_RT,COMPL_RPY_1YR_RT,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,MD_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,MD_EARN_WNE_P6,PCT10_EARN_WNE_P6,PCT25_EARN_WNE_P6,PCT75_EARN_WNE_P6,PCT90_EARN_WNE_P6,C100_4,INSTNM,CITY,RET_FT4,C200_4
41860.0,41860.0,,23615.0,,,,,,16418.0,14081.0,21592.0,26047.0,31526.0,51.0,5.0,13.0,1100.0,12620.0,2920.0,10000.0,3540.0,3540.0,2.0,3.0,0.9975,800.0,,0.2691,0.5538,38137881.0,40675289.0,10.0,,0.4709,0.434920635,0.484076433,0.720640569,0.849802372,24813.0,15750.0,17033.0,16812.0,54869.0,12600.0,37199.0,79999.0,76000.0,48158.0,9800.0,32473.0,71122.0,65000.0,0.3386,Eastern Mennonite University,Harrisonburg,0.7612,0.563
38320.0,38320.0,,22085.0,,,,,,18607.0,18625.0,20145.0,25397.0,28515.0,51.0,5.0,42.0,1000.0,13230.0,2550.0,13230.0,2550.0,3680.0,2.0,3.0,1.0,745.0,,0.4651,0.7481,58232586.0,57677711.0,11.0,990.0,0.2886,0.293598234,0.309882747,0.40619137,0.55982906,27000.0,14250.0,12697.0,15125.0,44296.0,9900.0,28441.0,59166.0,63000.0,36418.0,9800.0,21817.0,49884.0,46500.0,0.22,Ferrum College,Ferrum,0.586,0.335
13815.0,39397.0,18287.0,,12197.0,13383.0,16296.0,20394.0,25247.0,,,,,,51.0,5.0,21.0,1278.0,15151.0,3504.0,15151.0,7790.0,4676.0,1.0,3.0,0.8883,27083.0,,0.2951,0.3425,142352154.0,164455915.0,16.0,1247.0,0.6932,0.662478336,0.740972222,0.684095543,0.75942156,19500.0,16000.0,16000.0,15125.0,76343.0,16300.0,47905.0,109864.0,107000.0,60536.0,12700.0,37271.0,85008.0,79500.0,0.4766,George Mason University,Fairfax,0.8735,0.7276
52388.0,52388.0,,24668.0,,,,,,12552.0,12732.0,23831.0,22295.0,33760.0,51.0,5.0,42.0,1000.0,15110.0,1000.0,11480.0,2000.0,2250.0,2.0,3.0,0.5013,876.0,,0.22,0.48,242130846.0,242199104.0,9.0,1168.0,0.6527,0.582524272,0.583732057,0.763380282,0.819047619,26000.0,18238.0,21000.0,19500.0,67640.0,14500.0,45237.0,102102.0,106000.0,55846.0,8200.0,36628.0,74793.0,60900.0,0.5949,Hampden-Sydney College,Hampden-Sydney,0.8495,0.6555
29162.0,29162.0,,32145.0,,,,,,29338.0,30636.0,32980.0,,44119.0,51.0,5.0,21.0,1100.0,12986.0,2800.0,12986.0,4500.0,2800.0,2.0,3.0,0.4827,3254.0,,0.3806,0.5636,350863695.0,356597269.0,15.0,1062.0,0.5567,0.514254386,0.243496358,0.348638548,0.445098039,25442.0,20827.0,19500.0,19500.0,59159.0,10600.0,36078.0,84402.0,85500.0,42721.0,9000.0,25388.0,63803.0,69500.0,0.3626,Hampton University,Hampton,0.8478,0.5796
42260.0,42260.0,,22263.0,,,,,,16579.0,18974.0,24291.0,23733.0,26329.0,51.0,5.0,22.0,800.0,15400.0,2200.0,14625.0,2400.0,5080.0,2.0,3.0,0.7086,673.0,,0.3314,0.589,214659371.0,254763313.0,8.0,1256.0,0.6968,0.565445026,0.586666667,0.543814433,0.584615385,27000.0,21000.0,20500.0,26000.0,40075.0,9000.0,21153.0,57630.0,70600.0,29863.0,5800.0,17795.0,44900.0,48700.0,0.6129,Hollins University,Roanoke,0.7429,0.5867
13576.0,30790.0,21816.0,,10582.0,12172.0,17150.0,23171.0,28869.0,,,,,,51.0,5.0,13.0,1254.0,12584.0,4560.0,12584.0,4560.0,4560.0,1.0,3.0,0.7625,20497.0,,0.1683,0.3042,123393340.0,135362639.0,17.0,1247.0,0.8089,0.776315789,0.834082397,0.799862448,0.848708487,20093.0,15500.0,16161.0,17963.0,69954.0,19500.0,48802.0,100257.0,102600.0,57438.0,13900.0,38870.0,76780.0,69900.0,0.6687,James Madison University,Harrisonburg,0.9014,0.823
21222.0,21222.0,,29552.0,,,,,,30504.0,28423.0,26312.0,28290.0,31028.0,51.0,5.0,13.0,1599.0,12919.0,6940.0,10411.0,8230.0,6942.0,2.0,3.0,0.9932,50059.0,,0.3908,0.4902,2169446963.0,2277179613.0,18.0,,0.6348,0.322822231,0.339102068,0.308443999,0.559479297,24500.0,13935.0,16666.0,16892.0,44813.0,8000.0,24639.0,68020.0,77700.0,39707.0,7600.0,21679.0,59266.0,59900.0,0.5224,Liberty University,Lynchburg,0.7879,0.6744
15200.0,27410.0,20814.0,,14546.0,15727.0,18489.0,22915.0,26405.0,,,,,,51.0,5.0,32.0,1240.0,15887.0,2804.0,15887.0,3804.0,3804.0,1.0,3.0,0.848,2957.0,,0.26,0.4943,104979588.0,95277612.0,14.0,1117.0,0.616,0.495016611,0.182564103,0.711198428,0.81100141,25000.0,15000.0,20000.0,19500.0,52347.0,16000.0,37953.0,66882.0,71000.0,46058.0,12500.0,31166.0,58052.0,52500.0,0.4669,Longwood University,Farmville,0.7775,0.6558
35540.0,35540.0,,20187.0,,,,,,18308.0,18616.0,19432.0,19594.0,21490.0,51.0,5.0,13.0,1000.0,13250.0,2050.0,12550.0,2050.0,4600.0,2.0,3.0,0.8219,1599.0,,0.2731,0.5802,142176447.0,135834763.0,11.0,1100.0,0.6162,0.5625,0.534709193,0.631578947,0.73151751,27000.0,25000.0,24896.0,20948.0,56380.0,13800.0,38040.0,78352.0,83100.0,44261.0,10000.0,29544.0,61504.0,57900.0,0.5387,University of Lynchburg,Lynchburg,0.7585,0.6641
33157.0,33157.0,,17833.0,,,,,,15996.0,14762.0,16899.0,21736.0,23106.0,51.0,5.0,13.0,900.0,10630.0,2130.0,11250.0,2860.0,4560.0,2.0,3.0,,1188.0,,0.4833,0.6644,33702836.0,36621111.0,14.0,,0.5566,0.404145078,0.440860215,0.445147679,0.563636364,26586.0,12950.0,12000.0,12000.0,44427.0,10800.0,26390.0,57577.0,69000.0,39075.0,7900.0,23001.0,51484.0,49700.0,0.4057,Mary Baldwin University,Staunton,0.6124,0.4894
14559.0,31479.0,21108.0,,11137.0,12388.0,19886.0,26300.0,29234.0,,,,,,51.0,5.0,22.0,1200.0,14040.0,2750.0,13040.0,3750.0,3750.0,1.0,3.0,0.8626,3504.0,,0.2024,0.3075,60429775.0,77600450.0,13.0,1241.0,0.6738,0.61861521,0.674019608,0.699619772,0.785123967,20500.0,17000.0,16125.0,15700.0,60613.0,15500.0,40127.0,88325.0,97700.0,49411.0,14300.0,30631.0,67484.0,67300.0,0.5794,University of Mary Washington,Fredericksburg,0.8197,0.6898
39050.0,39050.0,,25153.0,,,,,,21888.0,23980.0,24661.0,29865.0,28619.0,51.0,5.0,12.0,2000.0,16188.0,5360.0,14775.0,6130.0,3180.0,2.0,3.0,0.8052,1795.0,,0.2211,0.3503,49328676.0,31977707.0,13.0,,0.5789,0.651567944,0.625441696,0.583850932,0.702868853,25000.0,21000.0,20079.0,19500.0,67516.0,10700.0,42262.0,94804.0,97700.0,57801.0,13800.0,33197.0,82983.0,76700.0,0.4762,Marymount University,Arlington,0.76,0.6392
,,,,,,,,,,,,,,51.0,5.0,11.0,,,,,,,2.0,3.0,,239.0,,0.3449,0.5331,,,7.0,,,0.876811594,0.883928571,0.710280374,0.76056338,19450.0,17326.0,14250.0,18466.0,77821.0,9700.0,50130.0,93470.0,88700.0,78992.0,16800.0,62674.0,100938.0,78000.0,,Sentara College of Health Sciences,Chesapeake,,
9910.0,21412.0,12973.0,,11099.0,12836.0,13868.0,14235.0,18020.0,,,,,,51.0,5.0,12.0,1200.0,11692.0,4700.0,11692.0,4700.0,3650.0,1.0,3.0,0.8746,5495.0,,0.6219,0.5827,81543353.0,68263710.0,18.0,980.0,0.3267,0.278234086,0.403781229,0.196115974,0.301850049,29000.0,18270.0,16000.0,15000.0,44666.0,9700.0,25584.0,64690.0,67600.0,33412.0,6900.0,18911.0,50358.0,55600.0,0.0759,Norfolk State University,Norfolk,0.7197,0.3899
12262.0,32662.0,14170.0,,9627.0,9883.0,13142.0,18121.0,22658.0,,,,,,51.0,5.0,12.0,1800.0,14592.0,3000.0,14592.0,3000.0,3000.0,1.0,3.0,0.9052,17521.0,,0.3694,0.4217,311896044.0,310940822.0,15.0,1190.0,0.4435,0.435328589,0.494164235,0.482089178,0.580969808,24000.0,17610.0,16542.0,15000.0,54914.0,13600.0,37373.0,80436.0,83800.0,46732.0,10700.0,30287.0,65302.0,64900.0,0.2575,Old Dominion University,Norfolk,0.7592,0.5085
12286.0,25185.0,16640.0,,11289.0,11883.0,14533.0,20204.0,22537.0,,,,,,51.0,5.0,31.0,1260.0,11973.0,3652.0,11973.0,3652.0,7190.0,1.0,3.0,0.9064,5609.0,,0.3537,0.5514,64900486.0,67463786.0,12.0,1061.0,0.4962,0.563621533,0.617164493,0.631298162,0.725874867,24000.0,18750.0,17500.0,16446.0,53739.0,16000.0,38051.0,77202.0,81500.0,44830.0,12000.0,30635.0,62021.0,57700.0,0.3436,Radford University,Radford,0.7267,0.5472
48002.0,48002.0,,27759.0,,,,,,20959.0,24278.0,28921.0,28916.0,29417.0,51.0,5.0,21.0,1000.0,14630.0,1550.0,12314.0,1550.0,1550.0,2.0,3.0,0.834,1489.0,,0.202,0.5819,203175738.0,209331307.0,10.0,1148.0,0.746,0.709580838,0.656957929,0.685220729,0.795379538,27000.0,24270.0,23500.0,20750.0,58448.0,21000.0,40135.0,82908.0,84000.0,48067.0,15400.0,34438.0,66457.0,58500.0,0.6765,Randolph-Macon College,Ashland,0.8092,0.7203
29010.0,29010.0,,18436.0,,,,,,16931.0,16767.0,17824.0,22362.0,18740.0,51.0,5.0,13.0,1240.0,11890.0,2900.0,,,,2.0,3.0,0.9494,520.0,,0.4059,0.5628,188011000.0,184607000.0,7.0,1109.0,0.5149,0.572519084,0.466321244,0.600775194,0.690140845,26950.0,14979.0,18767.0,17500.0,53409.0,12800.0,32764.0,78006.0,71100.0,39122.0,5700.0,25224.0,52931.0,52300.0,0.3911,Randolph College,Lynchburg,0.6803,0.5598
,,,,,,,,,,,,,,51.0,5.0,21.0,,,,,,,2.0,3.0,,527.0,,0.2058,0.4075,495506.0,484542.0,10.0,,,0.85840708,0.902654867,0.689922481,0.804597701,26500.0,25410.0,27931.0,20500.0,77014.0,,50334.0,98178.0,,75150.0,26300.0,59283.0,93527.0,71800.0,,Bon Secours Memorial College of Nursing,Richmond,,
62600.0,62600.0,,33417.0,,,,,,11026.0,18646.0,15818.0,27086.0,47669.0,51.0,5.0,12.0,1000.0,16210.0,1510.0,16210.0,1510.0,1510.0,2.0,3.0,0.2331,3002.0,,0.1755,0.3335,3153393000.0,3150033000.0,7.0,1474.0,0.8784,0.821826281,0.842105263,0.730810811,0.777626194,21000.0,13055.0,17750.0,20500.0,76178.0,21100.0,50485.0,111727.0,131800.0,67927.0,14800.0,44797.0,94208.0,89300.0,0.8246,University of Richmond,University of Richmond,0.9318,0.897
36774.0,36774.0,,27786.0,,,,,,20269.0,19396.0,24279.0,26939.0,32137.0,51.0,5.0,22.0,1000.0,15366.0,2250.0,15564.0,2250.0,2250.0,2.0,3.0,0.8007,1801.0,,0.2432,0.8094,159678868.0,171694240.0,11.0,1193.0,0.6589,0.613744076,0.684989429,0.710059172,0.761384335,27000.0,23250.0,21625.0,22250.0,58047.0,15600.0,40380.0,81482.0,82500.0,45330.0,9700.0,31058.0,61444.0,57700.0,0.5709,Roanoke College,Salem,0.7789,0.7002
36028.0,36028.0,,30055.0,,,,,,21803.0,24419.0,25951.0,30797.0,34304.0,51.0,5.0,13.0,1500.0,11800.0,2600.0,11800.0,2600.0,3980.0,2.0,3.0,0.7784,2127.0,,0.1865,0.5847,71885957.0,77812387.0,11.0,,0.7055,0.527027027,0.612716763,0.611111111,0.71948052,25000.0,21750.0,19000.0,18992.0,58433.0,6900.0,38172.0,90361.0,87300.0,48167.0,9300.0,28920.0,71002.0,71900.0,0.6096,Shenandoah University,Winchester,0.8168,0.6485
20040.0,20040.0,,24014.0,,,,,,20722.0,21345.0,23925.0,25350.0,26686.0,51.0,5.0,32.0,1500.0,9376.0,3500.0,7000.0,3500.0,3500.0,2.0,3.0,0.9964,967.0,,0.4329,0.5563,1665438.0,1696182.0,17.0,1099.0,0.3829,0.328063241,0.277777778,0.45154185,0.638888889,24224.0,18750.0,15500.0,12000.0,50002.0,4000.0,27572.0,74656.0,73500.0,36988.0,3800.0,22066.0,56333.0,52300.0,0.2082,Southern Virginia University,Buena Vista,0.8246,0.4478
13920.0,13920.0,,,,,,,,,,,,,51.0,5.0,12.0,675.0,,,9438.0,1125.0,1125.0,3.0,3.0,,2010.0,,0.5469,0.1074,,,39.0,,0.1333,0.133444207,0.154570325,0.170581897,0.337864078,40621.0,12667.0,20636.0,22364.0,40092.0,11500.0,20698.0,62129.0,106500.0,36582.0,9600.0,18625.0,56532.0,83200.0,0.0,Strayer University-Virginia,Arlington,0.5,0.2727
25110.0,25110.0,,23383.0,,,,,,16674.0,18456.0,20468.0,26738.0,31184.0,51.0,5.0,41.0,1400.0,14720.0,2850.0,8000.0,2850.0,2850.0,2.0,3.0,0.7174,463.0,,0.3129,0.5055,68209620.0,69913212.0,9.0,1227.0,0.481,0.405405405,0.344594595,0.699115044,0.748251748,27000.0,24219.0,21500.0,19500.0,51943.0,9700.0,32164.0,75018.0,70500.0,35533.0,4700.0,21499.0,51006.0,54400.0,0.4684,Sweet Briar College,Sweet Briar,0.7662,0.4167
11656.0,32540.0,11180.0,,15634.0,6448.0,7159.0,9605.0,11647.0,,,,,,51.0,5.0,32.0,1680.0,12535.0,2530.0,10225.0,3120.0,3120.0,1.0,3.0,0.9392,1214.0,,0.3298,0.2148,159077648.0,159407962.0,13.0,1104.0,0.4981,0.267772512,0.387614679,0.480712166,0.660447761,16750.0,11000.0,11000.0,9847.0,45325.0,14200.0,32165.0,64827.0,72000.0,39725.0,8000.0,25049.0,56545.0,48600.0,0.3333,University of Virginia's College at Wise,Wise,0.732,0.4097
15478.0,36694.0,23790.0,,13536.0,14891.0,19660.0,26533.0,30568.0,,,,,,51.0,5.0,13.0,2620.0,14888.0,4266.0,12578.0,4266.0,4266.0,1.0,3.0,0.5703,30435.0,,0.1501,0.3426,1675200000.0,1889900000.0,17.0,1337.0,0.8628,0.747608927,0.807897862,0.773326975,0.828322621,21500.0,17977.0,19500.0,19000.0,81698.0,21100.0,53415.0,113356.0,105600.0,67377.0,15500.0,45466.0,90681.0,76400.0,0.6911,Virginia Polytechnic Institute and State University,Blacksburg,0.9179,0.8778
16458.0,39042.0,19452.0,,12830.0,13612.0,16455.0,20633.0,28474.0,,,,,,51.0,5.0,12.0,1240.0,16119.0,6150.0,14054.0,9034.0,8034.0,1.0,3.0,0.9306,20797.0,,0.2971,0.4173,2408531845.0,2582571339.0,17.0,1168.0,0.6538,0.616020343,0.661170093,0.521817962,0.599243856,21500.0,18000.0,17500.0,15750.0,58128.0,12100.0,37933.0,84890.0,86100.0,47161.0,9700.0,28332.0,67933.0,65700.0,0.4679,Virginia Commonwealth University,Richmond,0.8563,0.6975
20986.0,58014.0,22881.0,,10123.0,8842.0,14658.0,24023.0,34777.0,,,,,,51.0,5.0,22.0,1480.0,13940.0,3520.0,13940.0,3520.0,3000.0,1.0,3.0,0.1686,17315.0,,0.1371,0.2041,9703267510.0,9644274803.0,15.0,1488.0,0.953,0.876807403,0.898509174,0.82432943,0.863697706,17500.0,10047.0,15000.0,18414.0,86863.0,21600.0,59194.0,130294.0,126500.0,72359.0,13300.0,48498.0,105089.0,87200.0,0.9181,University of Virginia-Main Campus,Charlottesville,0.9734,0.9422
20484.0,51186.0,18849.0,,3152.0,5980.0,10551.0,16055.0,25359.0,,,,,,51.0,5.0,32.0,1200.0,10990.0,2150.0,,,,1.0,3.0,0.8173,1560.0,,0.1647,0.5992,661475133.0,715617553.0,10.0,1183.0,0.818,0.73880597,0.813229572,0.808035714,0.860927152,22996.0,18238.0,19500.0,18270.0,77369.0,15800.0,52604.0,90374.0,97800.0,63545.0,13600.0,51201.0,71197.0,71000.0,0.7163,Virginia Military Institute,Lexington,0.8444,0.7436
9248.0,9248.0,,18184.0,,,,,,17007.0,17084.0,20797.0,21581.0,20348.0,51.0,5.0,13.0,800.0,9400.0,6129.0,9400.0,6129.0,4302.0,2.0,3.0,,170.0,,0.7853,0.7423,2789133.0,2991143.0,12.0,,0.2609,0.088888889,0.111111111,0.050772627,PS,24250.0,12808.0,,,28396.0,,14193.0,44950.0,,24718.0,,10991.0,39198.0,,0.058,Virginia University of Lynchburg,Lynchburg,0.75,0.25
9755.0,22006.0,14553.0,,12432.0,13665.0,17511.0,19774.0,22390.0,,,,,,51.0,5.0,21.0,1300.0,12966.0,3640.0,15068.0,4940.0,12826.0,1.0,3.0,0.891,4787.0,,0.71,0.7567,78114593.0,98894825.0,13.0,917.0,0.4072,0.414634146,0.405797101,0.210967935,0.30234375,26500.0,17805.0,17781.0,15000.0,45543.0,8400.0,27137.0,65094.0,68900.0,33630.0,6700.0,18098.0,50839.0,51400.0,0.2715,Virginia State University,Petersburg,0.7118,0.4922
14880.0,14880.0,,19580.0,,,,,,17272.0,20536.0,22097.0,24665.0,21677.0,51.0,5.0,12.0,0.0,9552.0,5000.0,5000.0,5000.0,7500.0,2.0,3.0,0.9773,1153.0,,0.5064,0.456,28957923.0,30874196.0,22.0,860.0,0.4133,0.352941176,0.292156863,0.137850467,0.237704918,29000.0,22500.0,22650.0,21000.0,38275.0,7000.0,22194.0,53574.0,59000.0,27977.0,3600.0,14276.0,44493.0,43400.0,0.2755,Virginia Union University,Richmond,0.6182,0.4352
36960.0,36960.0,,20583.0,,,,,,18365.0,15471.0,18364.0,23470.0,25187.0,51.0,5.0,11.0,1500.0,11513.0,3100.0,11513.0,3220.0,3220.0,2.0,3.0,0.7129,1243.0,,0.2617,0.476,115895125.0,115876756.0,13.0,1281.0,0.4905,0.398058252,0.45398773,0.528936743,0.64756447,27000.0,12750.0,15000.0,13000.0,50074.0,7700.0,32037.0,72086.0,74700.0,39200.0,9800.0,25246.0,52323.0,50000.0,0.4289,Virginia Wesleyan University,Virginia Beach,0.6679,0.4711
64525.0,64525.0,,23911.0,,,,,,76.0,887.0,6983.0,9222.0,42745.0,51.0,5.0,32.0,2290.0,17685.0,2500.0,,,,2.0,3.0,0.1736,1884.0,,0.1109,0.1505,1998334000.0,1973892000.0,8.0,1504.0,0.949,,0.932885906,0.872807018,PS,19500.0,,,19500.0,94810.0,29200.0,64147.0,141033.0,164000.0,76516.0,17300.0,52834.0,100978.0,112000.0,0.9151,Washington and Lee University,Lexington,0.9538,0.9383
9192.0,26771.0,14715.0,,7978.0,11430.0,15182.0,18886.0,22366.0,,,,,,53.0,8.0,32.0,900.0,16314.0,4032.0,9741.0,4032.0,4032.0,1.0,3.0,0.9022,8081.0,,0.3114,0.3568,47545176.0,50842029.0,17.0,,0.4985,0.462713068,0.571997106,0.566759113,0.682972136,19500.0,13888.0,13068.0,13000.0,61580.0,12800.0,38275.0,84664.0,83000.0,49398.0,10800.0,31254.0,68583.0,63000.0,0.3236,Central Washington University,Ellensburg,0.6897,0.5438
14589.0,14589.0,,35049.0,,,,,,,35049.0,,,,53.0,8.0,11.0,762.0,11613.0,1950.0,17868.0,1950.0,1950.0,2.0,3.0,,1091.0,,0.1284,0.1437,594672.0,3843124.0,9.0,,0.1667,0.367021277,0.353413655,0.464882943,0.609467456,25000.0,14929.0,13857.0,13000.0,69460.0,12000.0,45546.0,96256.0,99500.0,56195.0,10600.0,36143.0,77703.0,86000.0,0.0,City University of Seattle,Seattle,0.0,
39913.0,39913.0,,39060.0,,,,,,28155.0,30948.0,36693.0,40853.0,44405.0,53.0,8.0,11.0,1800.0,15760.0,2800.0,15760.0,2800.0,2800.0,2.0,3.0,0.7046,480.0,,0.3002,0.7291,10761936.0,11137341.0,6.0,,0.5198,0.522167488,0.571428571,0.612107623,0.63671875,27000.0,24000.0,19500.0,19500.0,33696.0,6200.0,17015.0,57635.0,62400.0,27580.0,5500.0,13200.0,44900.0,44000.0,0.5141,Cornish College of the Arts,Seattle,0.6855,0.5225
8353.0,25892.0,13091.0,,8578.0,8788.0,12004.0,18464.0,20564.0,,,,,,53.0,8.0,31.0,798.0,14880.0,3867.0,14880.0,3867.0,3867.0,1.0,3.0,0.9177,6517.0,,0.3451,0.6753,38392357.0,42037706.0,20.0,,0.4721,0.427763108,0.542127335,0.568484596,0.687163375,19500.0,15000.0,14000.0,13500.0,57897.0,10700.0,36589.0,80559.0,77100.0,46469.0,9800.0,30195.0,65517.0,62100.0,0.2953,Eastern Washington University,Cheney,0.6707,0.5257
8999.0,30980.0,22585.0,,19969.0,20956.0,24430.0,25683.0,25934.0,,,,,,53.0,8.0,22.0,900.0,16451.0,3454.0,16451.0,3454.0,7896.0,1.0,3.0,0.9723,2042.0,,0.4108,0.406,21464164.0,22360518.0,20.0,1161.0,0.4356,0.453667954,0.546242775,0.469026549,0.531561462,20500.0,16283.0,14440.0,13629.0,45320.0,5500.0,24244.0,66437.0,63700.0,34774.0,3700.0,17808.0,53386.0,52400.0,0.3446,The Evergreen State College,Olympia,0.682,0.4271
53500.0,53500.0,,36371.0,,,,,,23364.0,22330.0,25096.0,35623.0,43615.0,53.0,8.0,12.0,1382.0,15080.0,4287.0,18343.0,4287.0,4287.0,2.0,3.0,0.7596,5098.0,,0.1326,0.36,439480000.0,433820000.0,12.0,1316.0,0.8687,0.808870116,0.808736718,0.81598063,0.864608076,24454.0,23650.0,20000.0,20418.0,78892.0,17600.0,53874.0,111646.0,99900.0,66525.0,12200.0,45665.0,88911.0,69700.0,0.7757,Gonzaga University,Spokane,0.9391,0.8541
19920.0,19920.0,,11893.0,,,,,,10713.0,12202.0,12511.0,13275.0,18198.0,53.0,8.0,41.0,942.0,,,17868.0,3736.0,3736.0,2.0,3.0,,782.0,,0.6269,0.3166,31167146.0,33538286.0,7.0,,0.3981,0.557446809,0.592198582,0.365105008,0.507142857,14573.0,12500.0,10155.0,15000.0,49416.0,5900.0,30073.0,70156.0,59200.0,47001.0,6000.0,32568.0,63419.0,52900.0,0.2336,Heritage University,Toppenish,0.5794,0.5294
,,,,,,,,,,,,,,53.0,8.0,21.0,,,,,,,2.0,3.0,,58.0,,0.3784,0.5135,4079424.0,2595187.0,9.0,,,0.818181818,0.862068966,0.526548673,0.536723164,13817.0,12500.0,12500.0,11853.0,49364.0,4000.0,21033.0,72433.0,70800.0,46867.0,6500.0,23477.0,69389.0,58900.0,,Bastyr University,Kenmore,,
36035.0,36035.0,,25161.0,,,,,,14935.0,15418.0,19757.0,25518.0,31535.0,53.0,8.0,21.0,702.0,10648.0,3462.0,10648.0,3462.0,7944.0,2.0,3.0,0.8805,642.0,,0.2306,0.7333,11177000.0,10569000.0,9.0,1204.0,0.6349,0.461254613,0.487012987,0.624472574,0.769230769,20891.0,14881.0,15732.0,15000.0,54914.0,7200.0,31694.0,83872.0,78300.0,50495.0,7800.0,31226.0,73774.0,67900.0,0.5798,Northwest University,Kirkland,0.7308,0.5764
50964.0,50964.0,,21370.0,,,,,,13847.0,13035.0,18653.0,24898.0,29289.0,53.0,8.0,21.0,762.0,12446.0,2665.0,12446.0,2665.0,3771.0,2.0,3.0,0.8053,2350.0,,0.3277,0.4398,123140000.0,117676000.0,12.0,1152.0,0.7099,0.670788253,0.699280576,0.701547531,0.782035928,22578.0,16500.0,18500.0,16750.0,66990.0,13700.0,44167.0,88955.0,84400.0,52212.0,11600.0,34145.0,72788.0,67000.0,0.5057,Pacific Lutheran University,Tacoma,0.7943,0.7016
59900.0,59900.0,,38920.0,,,,,,28409.0,29663.0,33336.0,37880.0,45996.0,53.0,8.0,12.0,1000.0,15040.0,2624.0,15040.0,2624.0,2624.0,2.0,3.0,0.7628,1631.0,,0.1671,0.4287,427977000.0,448621000.0,10.0,1332.0,0.6791,0.723577236,0.766129032,0.766666667,0.803986711,25000.0,19593.0,19375.0,18939.0,69594.0,12000.0,43124.0,102646.0,97400.0,46802.0,10500.0,26807.0,70051.0,68200.0,0.5993,University of Puget Sound,Tacoma,0.8045,0.7423
44210.0,44210.0,,22618.0,,,,,,15233.0,20657.0,19090.0,25956.0,29720.0,53.0,8.0,13.0,1000.0,13980.0,3000.0,11440.0,3000.0,3000.0,2.0,3.0,0.7593,1254.0,,0.3978,0.5927,35994329.0,40547844.0,10.0,1057.0,0.5709,0.606451613,0.701388889,0.602112676,0.739837398,22500.0,17875.0,15000.0,15139.0,62092.0,15000.0,38810.0,85700.0,87600.0,57998.0,10400.0,39582.0,81346.0,67700.0,0.4109,Saint Martin's University,Lacey,0.7329,0.6145
38814.0,38814.0,,24820.0,,,,,,19348.0,18024.0,23893.0,29476.0,32524.0,53.0,8.0,11.0,768.0,15498.0,3888.0,15498.0,3888.0,3888.0,2.0,3.0,0.9109,2073.0,,0.3318,0.5148,157684000.0,162108000.0,10.0,1191.0,0.6215,0.548104956,0.581620314,0.759285714,0.841441441,24000.0,17519.0,15000.0,17965.0,64506.0,10200.0,39567.0,97253.0,90100.0,51496.0,8700.0,31618.0,75900.0,63800.0,0.4564,Seattle Pacific University,Seattle,0.7462,0.6638
54285.0,54285.0,,34802.0,,,,,,23374.0,24900.0,30151.0,38105.0,42970.0,53.0,8.0,11.0,762.0,14748.0,3818.0,14748.0,3818.0,3818.0,2.0,3.0,0.7605,4117.0,,0.2161,0.461,284644864.0,297798719.0,10.0,1266.0,0.7331,0.727474972,0.742494226,0.727069351,0.788476118,19883.0,18268.0,16334.0,15900.0,75272.0,16300.0,49222.0,107987.0,99800.0,64656.0,11500.0,38579.0,88387.0,80100.0,0.6551,Seattle University,Seattle,0.846,0.754
33027.0,33027.0,,23992.0,,,,,,17833.0,17578.0,21728.0,25322.0,28840.0,53.0,8.0,23.0,765.0,10416.0,1755.0,10416.0,1755.0,1755.0,2.0,3.0,,1214.0,,0.2515,0.4854,36736853.0,39872609.0,13.0,,0.6416,0.606837607,0.580645161,0.675599436,0.72,26842.0,19166.0,18500.0,20500.0,61885.0,10800.0,37548.0,88335.0,88400.0,52840.0,7800.0,32806.0,76591.0,72800.0,0.3994,Walla Walla University,College Place,0.8446,0.6514
12997.0,29073.0,14401.0,,7147.0,8723.0,12308.0,19445.0,24472.0,,,,,,53.0,8.0,32.0,762.0,13131.0,3642.0,13131.0,3642.0,3642.0,1.0,3.0,0.8536,21583.0,,0.2559,0.3083,1196529000.0,1270300418.0,15.0,,0.6164,0.527318933,0.602316602,0.658941468,0.768071045,19500.0,14597.0,14750.0,15000.0,68905.0,12800.0,43186.0,97582.0,93000.0,53510.0,11900.0,33786.0,76626.0,71300.0,0.4254,Washington State University,Pullman,0.7957,0.6147
