TUITIONFEE_IN,TUITIONFEE_OUT,ST_FIPS,REGION,LOCALE,CONTROL,PREDDEG,UGDS,PCTPELL,PCTFLOAN,STUFACR,C150_4,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,MD_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,MD_EARN_WNE_P6,PCT10_EARN_WNE_P6,PCT25_EARN_WNE_P6,PCT75_EARN_WNE_P6,PCT90_EARN_WNE_P6,C100_4,INSTNM,CITY,RET_FT4,C200_4
7055.0,18935.0,6.0,8.0,21.0,1.0,3.0,10422.0,0.4357,0.2857,17.0,0.4551,0.510668563,0.565558912,16544.0,12500.0,13000.0,13000.0,71401.0,10800.0,45094.0,103383.0,97900.0,55546.0,8400.0,30765.0,83938.0,77200.0,0.1773,California State University-East Bay,Hayward,0.7857,0.5306
7008.0,18888.0,6.0,8.0,11.0,1.0,3.0,34131.0,0.4932,0.2414,19.0,0.6986,0.717224745,0.776177618,14289.0,12000.0,11000.0,13646.0,64403.0,11400.0,38902.0,91639.0,88000.0,50062.0,9100.0,28776.0,72747.0,68900.0,0.3794,California State University-Long Beach,Long Beach,0.853,0.7825
6813.0,18698.0,6.0,8.0,11.0,1.0,3.0,21478.0,0.6605,0.204,19.0,0.5257,0.515903927,0.616604478,13000.0,11500.0,11157.0,13368.0,59211.0,11700.0,36906.0,83961.0,81700.0,45702.0,8100.0,26242.0,67251.0,70000.0,0.2109,California State University-Los Angeles,Los Angeles,0.7287,0.5632
7095.0,18975.0,6.0,8.0,11.0,1.0,3.0,32357.0,0.5599,0.2263,21.0,0.5618,0.565212565,0.64083045,13872.0,11333.0,11000.0,13717.0,59115.0,9800.0,34394.0,85290.0,84800.0,44372.0,7700.0,24996.0,66136.0,65200.0,0.2497,California State University-Northridge,Northridge,0.744,0.5951
7602.0,19482.0,6.0,8.0,11.0,1.0,3.0,27867.0,0.4863,0.2485,21.0,0.5582,0.583096485,0.637906648,15000.0,12500.0,11250.0,13000.0,64876.0,11900.0,43257.0,89789.0,90700.0,51074.0,9000.0,31683.0,71620.0,70000.0,0.2585,California State University-Sacramento,Sacramento,0.8107,0.6258
14850.0,45627.0,6.0,8.0,12.0,1.0,3.0,33073.0,0.2733,0.1823,18.0,0.9289,0.751293996,0.743494424,13000.0,11000.0,11000.0,13000.0,92446.0,16200.0,58247.0,153111.0,149700.0,74919.0,9200.0,43734.0,118096.0,95700.0,0.8078,University of California-Berkeley,Berkeley,0.9675,0.9407
15247.0,46024.0,6.0,8.0,23.0,1.0,3.0,31777.0,0.3078,0.2322,21.0,0.8507,0.762075134,0.81337421,13000.0,11000.0,11000.0,12204.0,80838.0,16900.0,53021.0,122634.0,117500.0,58461.0,9200.0,35610.0,85701.0,76900.0,0.6857,University of California-Davis,Davis,0.9337,0.8824
14237.0,45014.0,6.0,8.0,11.0,1.0,3.0,29494.0,0.3729,0.2181,18.0,0.8595,0.787461459,0.749405234,15000.0,13000.0,13300.0,15000.0,80735.0,15600.0,54469.0,117372.0,108500.0,56210.0,8700.0,33901.0,84215.0,73500.0,0.7326,University of California-Irvine,Irvine,0.9379,0.8477
13747.0,44524.0,6.0,8.0,11.0,1.0,3.0,33040.0,0.271,0.2069,18.0,0.9266,0.790731205,0.824773414,14000.0,11723.0,12538.0,14339.0,82511.0,13900.0,55896.0,126452.0,128000.0,59063.0,8600.0,33185.0,89122.0,82500.0,0.8571,University of California-Los Angeles,Los Angeles,0.9676,0.9285
14170.0,44947.0,6.0,8.0,11.0,1.0,3.0,22644.0,0.4669,0.3281,23.0,0.7656,0.69415219,0.626283847,17500.0,13757.0,14750.0,15449.0,67699.0,12600.0,42680.0,95385.0,92800.0,48593.0,8200.0,27763.0,71922.0,61800.0,0.6524,University of California-Riverside,Riverside,0.8819,0.7774
15265.0,46042.0,6.0,8.0,11.0,1.0,3.0,33787.0,0.3289,0.2412,19.0,0.8763,0.834979523,0.860964912,15500.0,14552.0,14800.0,14792.0,84943.0,17800.0,57071.0,127245.0,122700.0,65669.0,8600.0,38807.0,96246.0,76200.0,0.7492,University of California-San Diego,La Jolla,0.9392,0.9062
14965.0,45742.0,6.0,8.0,22.0,1.0,3.0,23205.0,0.2799,0.2021,17.0,0.8533,0.530453448,0.64837002,13993.0,11167.0,11668.0,12000.0,74915.0,13500.0,49095.0,111078.0,104800.0,56852.0,9100.0,34995.0,81447.0,68200.0,0.7328,University of California-Santa Barbara,Santa Barbara,0.9191,0.8627
14560.0,45337.0,6.0,8.0,13.0,1.0,3.0,17812.0,0.3175,0.2943,22.0,0.7445,0.71414791,0.693739968,16666.0,14710.0,14876.0,13080.0,68396.0,10900.0,41808.0,102779.0,90100.0,49716.0,6600.0,27574.0,77721.0,61300.0,0.6086,University of California-Santa Cruz,Santa Cruz,0.8967,0.7922
56724.0,56724.0,6.0,8.0,21.0,2.0,3.0,881.0,0.2213,0.3404,7.0,0.6415,0.724137931,0.649746193,25000.0,20000.0,17313.0,14000.0,41198.0,5400.0,13878.0,89495.0,96900.0,28018.0,4300.0,11269.0,58797.0,66500.0,0.4292,California Institute of the Arts,Valencia,0.8624,0.7193
7672.0,19552.0,6.0,8.0,12.0,1.0,3.0,761.0,0.2871,0.4332,10.0,0.6682,0.624390244,0.641025641,24965.0,16356.0,15459.0,17534.0,94784.0,18800.0,63941.0,134253.0,141200.0,84676.0,10100.0,52183.0,116881.0,122900.0,0.4978,California State University Maritime Academy,Vallejo,0.7586,0.7045
62784.0,62784.0,6.0,8.0,12.0,2.0,3.0,7629.0,0.1974,0.62,12.0,0.8036,0.764705882,0.744985673,20500.0,19000.0,18750.0,16851.0,70070.0,10700.0,42691.0,100753.0,90100.0,58080.0,9700.0,32459.0,82287.0,76500.0,0.7069,Chapman University,Orange,0.8999,0.8014
41390.0,41390.0,6.0,8.0,11.0,2.0,3.0,1456.0,0.2295,0.5091,13.0,0.625,0.61208577,0.570671378,24247.0,18750.0,20000.0,18667.0,65083.0,8600.0,39043.0,96875.0,84300.0,53777.0,7400.0,31453.0,80697.0,67600.0,0.5396,Concordia University-Irvine,Irvine,0.7558,0.6856
26300.0,26300.0,6.0,8.0,21.0,2.0,3.0,91.0,0.1605,0.1639,10.0,0.2353,0.234615385,0.338028169,24941.0,15750.0,12500.0,12000.0,49766.0,3600.0,22595.0,80011.0,75800.0,39848.0,6400.0,22211.0,60111.0,52300.0,0.1569,San Diego Christian College,Santee,0.127,0.2794
64150.0,64150.0,6.0,8.0,21.0,2.0,3.0,1379.0,0.1948,0.1941,8.0,0.9517,0.866141732,0.891089109,13500.0,13500.0,11500.0,11948.0,104736.0,18200.0,66067.0,182223.0,164000.0,87603.0,14600.0,55065.0,127349.0,94400.0,0.821,Claremont McKenna College,Claremont,0.9627,0.93
50666.0,50666.0,6.0,8.0,13.0,2.0,3.0,1178.0,0.2958,0.5477,8.0,0.7627,0.705882353,0.716216216,27000.0,23375.0,21769.0,25624.0,84713.0,9700.0,54435.0,132065.0,124200.0,71477.0,11900.0,41935.0,112916.0,103400.0,0.6059,Dominican University of California,San Rafael,0.8837,0.7738
35558.0,35558.0,6.0,8.0,11.0,2.0,3.0,1614.0,0.5872,0.4725,8.0,0.5594,0.5496614,0.464739884,23146.0,19500.0,19000.0,18750.0,58896.0,7600.0,36450.0,81151.0,73300.0,51422.0,7200.0,29815.0,70535.0,58700.0,0.4356,Fresno Pacific University,Fresno,0.8052,0.7073
7913.0,19793.0,6.0,8.0,33.0,1.0,3.0,5491.0,0.4571,0.3708,14.0,0.4663,0.498865184,0.571015888,18000.0,14283.0,15000.0,14000.0,47626.0,7100.0,27312.0,69390.0,73900.0,37382.0,5200.0,21936.0,53551.0,54700.0,0.2399,California State Polytechnic University-Humboldt,Arcata,0.7559,0.5029
14760.0,14760.0,6.0,8.0,11.0,2.0,3.0,178.0,0.5535,0.5912,5.0,0.5,0.348258706,0.339712919,35500.0,25529.0,22775.0,19917.0,39248.0,4600.0,19100.0,58278.0,62500.0,40569.0,4100.0,20383.0,57449.0,52600.0,1.0,Humphreys University-Stockton and Modesto Campuses,Stockton,1.0,1.0
20462.0,20462.0,6.0,8.0,21.0,2.0,3.0,393.0,0.4861,0.6171,11.0,0.5682,0.486187845,0.473053892,22395.0,15400.0,13458.0,12000.0,43299.0,5200.0,26248.0,68649.0,72800.0,35814.0,6100.0,17900.0,50498.0,46600.0,0.3333,Life Pacific University,San Dimas,0.5614,0.5
47000.0,47000.0,6.0,8.0,21.0,2.0,3.0,3341.0,0.4754,0.5733,11.0,0.6545,0.540900444,0.5468649,23500.0,21950.0,21250.0,19804.0,65464.0,13200.0,41064.0,90462.0,96200.0,53806.0,10800.0,33203.0,75204.0,70700.0,0.5515,University of La Verne,La Verne,0.7634,0.7103
35910.0,35910.0,6.0,8.0,11.0,2.0,3.0,1155.0,0.4735,0.6128,11.0,0.6806,0.338003503,0.321144674,27000.0,22404.0,19629.0,15000.0,61824.0,6600.0,37425.0,91365.0,87100.0,42617.0,6300.0,23861.0,71506.0,74100.0,0.0355,La Sierra University,Riverside,0.8241,0.6055
36930.0,36930.0,6.0,8.0,21.0,2.0,3.0,1606.0,0.1938,0.3841,14.0,0.6375,0.597069597,0.58781362,20500.0,14500.0,17545.0,17500.0,57106.0,6600.0,30389.0,83256.0,90600.0,41665.0,8900.0,22014.0,63553.0,65400.0,0.4375,The Master's University and Seminary,Santa Clarita,0.8514,0.7413
58974.0,58974.0,6.0,8.0,11.0,2.0,3.0,7171.0,0.1303,0.3037,11.0,0.7978,0.711720227,0.752567694,19500.0,13950.0,15750.0,15500.0,78349.0,17300.0,48957.0,115071.0,113000.0,62763.0,10200.0,36785.0,86288.0,85000.0,0.7091,Loyola Marymount University,Los Angeles,0.8824,0.792
51070.0,51070.0,6.0,8.0,21.0,2.0,3.0,811.0,0.2938,0.385,12.0,0.5133,0.540697674,0.547297297,21750.0,13000.0,17750.0,12000.0,76419.0,11000.0,42007.0,118127.0,115800.0,60608.0,9100.0,32179.0,90334.0,72300.0,0.3067,Menlo College,Atherton,0.6968,0.5497
48132.0,48132.0,6.0,8.0,11.0,2.0,3.0,1746.0,0.5515,0.6906,11.0,0.5342,0.580684597,0.655421687,25949.0,22375.0,23250.0,18914.0,72379.0,14300.0,44640.0,114343.0,103700.0,61335.0,11300.0,35225.0,103279.0,99700.0,0.402,Mount Saint Mary's University,Los Angeles,0.7401,0.6392
13320.0,13320.0,6.0,8.0,11.0,2.0,3.0,9725.0,0.2553,0.2279,16.0,0.5,0.446808511,0.452628266,25000.0,20000.0,18664.0,18000.0,67548.0,11200.0,42112.0,100253.0,91100.0,64331.0,12200.0,40275.0,93352.0,82000.0,0.6,National University,San Diego,0.5385,0.4643
63446.0,63446.0,6.0,8.0,11.0,2.0,3.0,1844.0,0.1595,0.3875,9.0,0.8511,0.816393443,0.858064516,23000.0,19000.0,17500.0,19248.0,75951.0,11000.0,53141.0,105789.0,94200.0,52209.0,7900.0,26670.0,72939.0,64400.0,0.7181,Occidental College,Los Angeles,0.8719,0.8291
55513.0,55513.0,6.0,8.0,11.0,2.0,3.0,1242.0,0.3068,0.418,8.0,0.6059,0.705202312,0.691099476,27000.0,21500.0,19500.0,19399.0,58152.0,8400.0,24657.0,89129.0,101500.0,43654.0,5100.0,20527.0,67669.0,68400.0,0.5172,Otis College of Art and Design,Los Angeles,0.7293,0.6859
36250.0,36250.0,6.0,8.0,21.0,2.0,3.0,549.0,0.4288,0.6034,13.0,0.4565,0.371335505,0.441489362,23000.0,17750.0,15072.0,15000.0,49697.0,6000.0,28526.0,66867.0,73700.0,36030.0,6700.0,18933.0,53016.0,64600.0,0.4565,Hope International University,Fullerton,0.6818,0.4464
35214.0,35214.0,6.0,8.0,41.0,2.0,3.0,910.0,0.3337,0.5932,11.0,0.5147,0.285310734,0.45021645,27500.0,21482.0,19750.0,19500.0,70484.0,9300.0,38738.0,111035.0,110900.0,52713.0,7200.0,28917.0,94762.0,93900.0,0.3942,Pacific Union College,Angwin,0.875,0.4327
55340.0,55340.0,6.0,8.0,11.0,2.0,3.0,3247.0,0.343,0.4274,14.0,0.6782,0.641414141,0.695180723,19500.0,19500.0,18000.0,15000.0,78445.0,15900.0,50494.0,122307.0,154800.0,62672.0,11600.0,39217.0,90196.0,146200.0,0.4492,University of the Pacific,Stockton,0.8856,0.6981
66742.0,66742.0,6.0,8.0,21.0,2.0,3.0,3629.0,0.1961,0.3842,13.0,0.8467,0.695652174,0.830645161,23510.0,21975.0,20500.0,19500.0,82939.0,15200.0,55698.0,126331.0,137800.0,64934.0,13400.0,40029.0,91644.0,112300.0,0.7503,Pepperdine University,Malibu,0.8596,0.8389
43550.0,43550.0,6.0,8.0,11.0,2.0,3.0,3132.0,0.2273,0.4981,13.0,0.7379,0.637179487,0.701724138,22990.0,18548.0,19250.0,19688.0,63998.0,11400.0,37877.0,93468.0,90300.0,54811.0,9800.0,34928.0,81902.0,75400.0,0.6812,Point Loma Nazarene University,San Diego,0.8607,0.7375
62326.0,62326.0,6.0,8.0,21.0,2.0,3.0,1638.0,0.1853,0.0793,7.0,0.9319,0.919463087,0.919117647,11782.0,5500.0,6500.0,12000.0,77779.0,17200.0,44975.0,118516.0,133700.0,60850.0,5200.0,31993.0,101961.0,81100.0,0.7129,Pomona College,Claremont,0.9587,0.9348
57614.0,57614.0,6.0,8.0,13.0,2.0,3.0,2095.0,0.3511,0.5664,11.0,0.7068,0.647845468,0.673960613,26000.0,20656.0,23000.0,20500.0,72690.0,13900.0,44770.0,100345.0,97100.0,61686.0,11000.0,35914.0,80812.0,71700.0,0.6096,University of Redlands,Redlands,0.8146,0.7094
8290.0,20170.0,6.0,8.0,11.0,1.0,3.0,33654.0,0.3142,0.2314,22.0,0.7827,0.74266448,0.759723737,15000.0,12441.0,12500.0,14996.0,64909.0,12600.0,39563.0,94570.0,92000.0,52620.0,10200.0,31326.0,76668.0,70000.0,0.5665,San Diego State University,San Diego,0.9032,0.774
56444.0,56444.0,6.0,8.0,11.0,2.0,3.0,5619.0,0.1935,0.3272,14.0,0.8158,0.785326087,0.816281628,22940.0,20010.0,19911.0,18000.0,86522.0,14500.0,56511.0,125761.0,113700.0,64995.0,10200.0,40510.0,90469.0,86300.0,0.7154,University of San Diego,San Diego,0.8978,0.8038
7424.0,19304.0,6.0,8.0,11.0,1.0,3.0,20033.0,0.414,0.2543,16.0,0.5015,0.551049392,0.640867931,15371.0,13145.0,12500.0,13000.0,68077.0,10300.0,38781.0,100910.0,92900.0,52650.0,8700.0,28131.0,77382.0,68200.0,0.2654,San Francisco State University,San Francisco,0.8374,0.5629
58222.0,58222.0,6.0,8.0,11.0,2.0,3.0,5697.0,0.2722,0.4727,12.0,0.7113,0.729500471,0.730337079,23000.0,19500.0,19308.0,18500.0,89812.0,18000.0,55032.0,140551.0,122100.0,69951.0,12700.0,42618.0,110657.0,110700.0,0.6368,University of San Francisco,San Francisco,0.801,0.7577
37150.0,37150.0,6.0,8.0,21.0,2.0,3.0,1021.0,0.343,0.4731,9.0,0.6071,0.498525074,0.55942029,23700.0,14125.0,13567.0,15000.0,56257.0,5800.0,30885.0,79790.0,73400.0,43163.0,6800.0,24597.0,62622.0,67800.0,0.4583,William Jessup University,Rocklin,0.6883,0.6207
7992.0,19872.0,6.0,8.0,11.0,1.0,3.0,26757.0,0.3545,0.2075,18.0,0.6465,0.111701041,0.36351706,15000.0,12000.0,11500.0,13000.0,78988.0,13200.0,48356.0,115546.0,107600.0,62448.0,9800.0,35996.0,90687.0,81500.0,0.3,San Jose State University,San Jose,0.8643,0.7251
59241.0,59241.0,6.0,8.0,12.0,2.0,3.0,6235.0,0.1087,0.2445,10.0,0.8845,0.869947276,0.838983051,19162.0,14472.0,17900.0,17000.0,109183.0,21600.0,70946.0,160882.0,139000.0,91198.0,12700.0,60802.0,123527.0,87000.0,0.8254,Santa Clara University,Santa Clara,0.9359,0.9135
63434.0,63434.0,6.0,8.0,21.0,2.0,3.0,1077.0,0.1147,0.2285,11.0,0.8712,0.776699029,0.869565217,13500.0,9901.0,12250.0,12500.0,77539.0,9700.0,50918.0,112196.0,95900.0,68027.0,6400.0,40236.0,86125.0,56600.0,0.681,Scripps College,Claremont,0.8808,0.8267
38522.0,38522.0,6.0,8.0,13.0,2.0,3.0,751.0,0.4221,0.5807,15.0,0.4167,0.621019108,0.61618799,18750.0,12500.0,14000.0,13988.0,54340.0,5300.0,34449.0,81376.0,63200.0,51256.0,5400.0,31265.0,71788.0,58800.0,0.3438,Simpson University,Redding,0.6239,0.5114
56134.0,56134.0,6.0,8.0,21.0,2.0,3.0,2024.0,0.2381,0.661,10.0,0.6899,0.628712871,0.640601504,23691.0,23000.0,20500.0,19500.0,78812.0,15500.0,50156.0,121277.0,127400.0,60388.0,10400.0,35608.0,85317.0,76700.0,0.6062,Saint Mary's College of California,Moraga,0.8514,0.7415
8190.0,20070.0,6.0,8.0,21.0,1.0,3.0,5374.0,0.3615,0.2701,15.0,0.6052,0.60629515,0.595997837,16705.0,12000.0,13000.0,14000.0,65986.0,10900.0,42120.0,91892.0,89200.0,52179.0,9100.0,31195.0,73618.0,67100.0,0.4226,Sonoma State University,Rohnert Park,0.7532,0.6152
39950.0,39950.0,6.0,8.0,12.0,2.0,3.0,1975.0,0.4288,0.8406,16.0,0.5586,0.127906977,0.473421927,22000.0,14500.0,15145.0,15460.0,59541.0,6800.0,33700.0,85469.0,90700.0,43464.0,7400.0,24295.0,69191.0,69800.0,0.5184,Vanguard University of Southern California,Costa Mesa,0.7365,0.627
68237.0,68237.0,6.0,8.0,11.0,2.0,3.0,20817.0,0.2166,0.2485,9.0,0.9199,0.837837838,0.875949367,18000.0,16938.0,17000.0,15000.0,92498.0,15800.0,58692.0,141338.0,143900.0,74461.0,13500.0,43204.0,106598.0,125100.0,0.7672,University of Southern California,Los Angeles,0.965,0.9281
51790.0,51790.0,6.0,8.0,22.0,2.0,3.0,1310.0,0.1858,0.5,10.0,0.7009,0.750915751,0.744588745,23250.0,12907.0,21249.0,19000.0,64778.0,11900.0,33002.0,97039.0,99100.0,53737.0,7700.0,34958.0,72817.0,65000.0,0.6838,Westmont College,Santa Barbara,0.8682,0.7345
49864.0,49864.0,6.0,8.0,21.0,2.0,3.0,812.0,0.3185,0.5847,8.0,0.6339,0.62962963,0.724880383,24937.0,18000.0,18767.0,17750.0,59492.0,13700.0,37211.0,83711.0,85500.0,46025.0,6400.0,25053.0,66067.0,59200.0,0.5549,Whittier College,Whittier,0.5285,0.6606
44886.0,44886.0,6.0,8.0,11.0,2.0,3.0,825.0,0.4896,0.6141,9.0,0.5478,0.471428571,0.506849315,26960.0,24199.0,21500.0,18250.0,65668.0,9500.0,38567.0,87865.0,90100.0,47665.0,5500.0,22932.0,70804.0,65100.0,0.2957,Woodbury University,Burbank,0.7965,0.6087
9776.0,21848.0,8.0,7.0,33.0,1.0,3.0,1239.0,0.3499,0.3341,14.0,0.3165,0.278056951,0.277310924,19500.0,12500.0,11701.0,10884.0,44372.0,9500.0,28262.0,64019.0,66100.0,38338.0,5500.0,25385.0,52265.0,47500.0,0.1643,Adams State University,Alamosa,0.5548,0.3636
10017.0,28209.0,8.0,7.0,11.0,1.0,3.0,10686.0,0.2579,0.2515,16.0,0.474,0.482312666,0.587274291,20500.0,15916.0,14000.0,13971.0,64270.0,21700.0,40026.0,93795.0,157000.0,52475.0,12600.0,32132.0,75221.0,99600.0,0.2797,University of Colorado Denver/Anschutz Medical Campus,Denver,0.7148,0.507
9712.0,20492.0,8.0,7.0,11.0,1.0,3.0,8870.0,0.2625,0.3514,15.0,0.4534,0.416876574,0.475792988,20000.0,13466.0,12553.0,12522.0,54659.0,10700.0,34957.0,81777.0,84800.0,45766.0,8100.0,29643.0,67651.0,61800.0,0.2824,University of Colorado Colorado Springs,Colorado Springs,0.6712,0.4623
16430.0,41943.0,8.0,7.0,12.0,1.0,3.0,31578.0,0.1477,0.2436,19.0,0.7503,0.439797923,0.585598207,19500.0,13000.0,13000.0,13000.0,69738.0,12700.0,43748.0,103315.0,99400.0,54939.0,9300.0,34047.0,78762.0,69000.0,0.5793,University of Colorado Boulder,Boulder,0.8917,0.7531
39266.0,39266.0,8.0,7.0,21.0,2.0,3.0,5363.0,0.329,0.4192,15.0,0.5532,0.249224405,0.266477675,28312.0,9977.0,16850.0,16750.0,50416.0,10400.0,30894.0,78791.0,82900.0,41623.0,7400.0,22745.0,62695.0,66000.0,0.4934,Colorado Christian University,Lakewood,0.789,0.5857
67932.0,67932.0,8.0,7.0,11.0,2.0,3.0,2139.0,0.1381,0.2427,9.0,0.86,0.777777778,0.853881279,18257.0,10474.0,14026.0,15000.0,65222.0,9100.0,39898.0,98182.0,84500.0,47611.0,7600.0,23990.0,72325.0,53600.0,0.7661,Colorado College,Colorado Springs,0.9476,0.8574
21186.0,44376.0,8.0,7.0,21.0,1.0,3.0,5801.0,0.1333,0.3363,17.0,0.7944,0.7734375,0.810725552,23000.0,18441.0,17500.0,17143.0,97335.0,25400.0,69672.0,130454.0,136700.0,82950.0,19600.0,61464.0,101708.0,113400.0,0.6593,Colorado School of Mines,Golden,0.9298,0.8415
12896.0,33751.0,8.0,7.0,12.0,1.0,3.0,25148.0,0.1889,0.3089,17.0,0.6691,0.555029319,0.642487047,20000.0,14822.0,15000.0,14513.0,60543.0,11700.0,40471.0,88212.0,89900.0,49748.0,10100.0,32677.0,70958.0,64700.0,0.4714,Colorado State University-Fort Collins,Fort Collins,0.8483,0.7046
12760.0,12760.0,8.0,7.0,11.0,3.0,3.0,25932.0,0.6832,0.707,29.0,0.1761,0.197844828,0.179723908,29832.0,10500.0,17188.0,17000.0,37180.0,11800.0,18869.0,57737.0,101900.0,30406.0,5700.0,14053.0,49999.0,77500.0,0.1092,Colorado Technical University-Colorado Springs,Colorado Springs,0.4399,0.2026
59340.0,59340.0,8.0,7.0,11.0,2.0,3.0,6059.0,0.1471,0.3011,10.0,0.7795,0.692118227,0.694813028,21844.0,15250.0,19500.0,18500.0,71155.0,13000.0,45159.0,107151.0,105000.0,57118.0,11700.0,36207.0,80443.0,78500.0,0.6939,University of Denver,Denver,0.8772,0.7682
9670.0,20798.0,8.0,7.0,32.0,1.0,3.0,3070.0,0.361,0.2914,14.0,0.4315,0.394977169,0.430540827,18389.0,9818.0,8250.0,8750.0,46349.0,7100.0,28571.0,68747.0,71900.0,36352.0,6400.0,22222.0,53016.0,52600.0,0.3016,Fort Lewis College,Durango,0.6261,0.4592
9712.0,24312.0,8.0,7.0,13.0,1.0,3.0,7604.0,0.274,0.3322,18.0,0.4152,0.283340817,0.303413401,22000.0,12000.0,12000.0,10950.0,45823.0,8600.0,26727.0,67577.0,73500.0,39223.0,6100.0,25399.0,57754.0,62700.0,0.2784,Colorado Mesa University,Grand Junction,0.7518,0.4761
10780.0,29503.0,8.0,7.0,11.0,1.0,3.0,14932.0,0.3508,0.2964,14.0,0.2989,0.307603687,0.355335968,21500.0,13643.0,12551.0,11000.0,52093.0,8200.0,30445.0,75678.0,76500.0,45391.0,7400.0,28074.0,64181.0,59800.0,0.1278,Metropolitan State University of Denver,Denver,0.7037,0.3357
34600.0,34600.0,8.0,7.0,12.0,2.0,3.0,368.0,0.5656,0.551,9.0,0.4595,0.455882353,0.495798319,24712.0,19250.0,13306.0,10000.0,28720.0,2500.0,14346.0,51332.0,51400.0,21841.0,1800.0,9849.0,38078.0,40700.0,0.1892,Naropa University,Boulder,0.5714,0.3421
12010.0,26204.0,8.0,7.0,12.0,1.0,3.0,5693.0,0.2619,0.3968,14.0,0.5134,0.498178506,0.54993033,20470.0,14000.0,12750.0,14000.0,52231.0,11100.0,35297.0,71676.0,74500.0,43756.0,10400.0,29857.0,58982.0,58200.0,0.3693,University of Northern Colorado,Greeley,0.7441,0.5304
43980.0,43980.0,8.0,7.0,11.0,2.0,3.0,2599.0,0.2615,0.4562,9.0,0.6111,0.402195609,0.489110708,25000.0,20625.0,21500.0,17501.0,72105.0,15100.0,44693.0,108313.0,99900.0,64557.0,11900.0,42180.0,91003.0,88000.0,0.5056,Regis University,Denver,0.7523,0.633
23720.0,23720.0,8.0,7.0,21.0,3.0,3.0,1878.0,0.4599,0.6029,12.0,0.3651,0.26076555,0.257995736,31000.0,9500.0,9500.0,10110.0,42958.0,5400.0,22213.0,64437.0,66600.0,30280.0,5500.0,14294.0,48079.0,48300.0,0.2381,Rocky Mountain College of Art and Design,Lakewood,0.5779,0.4342
9401.0,17242.0,8.0,7.0,12.0,1.0,3.0,3028.0,0.2785,0.25,16.0,0.3798,0.379073756,0.414655172,21500.0,16590.0,13662.0,13000.0,55563.0,10000.0,34654.0,84507.0,71000.0,43053.0,7700.0,27435.0,61359.0,61400.0,0.2191,Colorado State University Pueblo,Pueblo,0.6501,0.4209
11083.0,23683.0,8.0,7.0,33.0,1.0,3.0,1653.0,0.1347,0.2258,18.0,0.5067,0.39055794,0.487068966,20250.0,12500.0,14250.0,11250.0,46833.0,10200.0,32806.0,66361.0,69600.0,40037.0,7200.0,23790.0,54425.0,52300.0,0.3161,Western Colorado University,Gunnison,0.7294,0.4957
39924.0,39924.0,9.0,1.0,12.0,2.0,3.0,882.0,0.4711,0.7558,15.0,0.4609,0.497487437,0.605479452,30964.0,25000.0,27000.0,19374.0,60144.0,12600.0,34829.0,90104.0,100600.0,47153.0,9800.0,32381.0,67415.0,82200.0,0.3796,Albertus Magnus College,New Haven,0.7469,0.5597
35760.0,35760.0,9.0,1.0,12.0,2.0,3.0,1450.0,0.5168,0.7245,16.0,0.4809,0.420838972,0.474828375,25750.0,21393.0,19000.0,15875.0,50323.0,7800.0,27040.0,69614.0,78600.0,38575.0,6900.0,18596.0,56947.0,69400.0,0.3588,University of Bridgeport,Bridgeport,0.6286,0.4608
12460.0,25736.0,9.0,1.0,21.0,1.0,3.0,7670.0,0.3486,0.5024,14.0,0.4933,0.504468275,0.588018433,22300.0,17635.0,17607.0,15250.0,58562.0,13500.0,38465.0,89439.0,78800.0,49016.0,10700.0,31737.0,69134.0,62900.0,0.2781,Central Connecticut State University,New Britain,0.7861,0.5771
64812.0,64812.0,9.0,1.0,13.0,2.0,3.0,1960.0,0.1432,0.3604,9.0,0.8375,0.813186813,0.871595331,23500.0,18359.0,19500.0,21500.0,75001.0,13800.0,46471.0,120051.0,100300.0,49165.0,10300.0,31082.0,78960.0,67800.0,0.763,Connecticut College,New London,0.8698,0.8096
20366.0,43034.0,9.0,1.0,31.0,1.0,3.0,19147.0,0.2416,0.4053,16.0,0.838,0.736753776,0.760905447,21500.0,16000.0,18745.0,19500.0,73997.0,19000.0,50150.0,109163.0,101800.0,63322.0,14200.0,39107.0,83669.0,76300.0,0.7558,University of Connecticut,Storrs,0.9144,0.8377
13292.0,16624.0,9.0,1.0,31.0,1.0,3.0,3377.0,0.2817,0.5048,15.0,0.5814,0.520126283,0.556634304,24250.0,17708.0,18750.0,18750.0,56469.0,13600.0,37092.0,82962.0,74300.0,47289.0,11400.0,29673.0,70932.0,59100.0,0.4662,Eastern Connecticut State University,Willimantic,0.8423,0.5826
56360.0,56360.0,9.0,1.0,21.0,2.0,3.0,4938.0,0.0683,0.4759,12.0,0.8379,0.824534161,0.821036107,26000.0,21500.0,23250.0,24239.0,88794.0,28300.0,56485.0,120240.0,125500.0,73693.0,21600.0,52776.0,91627.0,87000.0,0.8117,Fairfield University,Fairfield,0.8973,0.8404
